customer_id,complaint_date,complaint_category,severity,comment,resolution_time_days,escalated
CUST0002480,2023-09-12,Connection Issue,3,Question about the peak and off-peak pricing hours for my plan,2,0
CUST0002481,2024-11-26,Rate Increase,3,Not satisfied with the response I got from the support agent,0,0
CUST0002481,2024-06-30,Service Outage,4,"Bill seems higher than expected this month, not very happy about it",5,0
CUST0002481,2024-09-19,Delayed Response,3,Looking for details on estimated vs actual meter readings,12,0
CUST0002482,2023-04-30,Meter Malfunction,3,"Not happy with the rate increase, feels unfair to long-term customers",19,0
CUST0002482,2023-10-21,Poor Customer Service,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",4,1
CUST0002482,2024-07-29,Poor Customer Service,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",7,0
CUST0002482,2024-03-31,Delayed Response,5,"Terrible service, been waiting for weeks with no resolution whatsoever",12,0
CUST0002483,2023-12-18,Meter Malfunction,1,Really appreciate the proactive notification about the planned maintenance,1,0
CUST0002483,2023-11-25,Rate Increase,4,"Had to call multiple times to get any kind of response, frustrating",9,0
CUST0002484,2024-06-23,Poor Customer Service,3,Just wanted to confirm receipt of my recent payment submission,3,1
CUST0002484,2023-02-20,Delayed Response,3,General account inquiry about my current balance and due date,1,0
CUST0002484,2024-02-11,Rate Increase,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",4,0
CUST0002484,2024-02-20,Environmental Concern,4,"Had to call multiple times to get any kind of response, frustrating",7,1
CUST0002484,2024-06-23,Connection Issue,3,"Bill seems higher than expected this month, not very happy about it",3,1
CUST0002484,2024-07-26,Connection Issue,3,"Had to call multiple times to get any kind of response, frustrating",2,0
CUST0002484,2023-05-29,Service Outage,4,Waited on hold for 45 minutes which is unacceptable in this day and age,5,0
CUST0002484,2023-01-30,Service Outage,5,"I regret ever signing up with this company, worst decision I ever made",13,0
CUST0002484,2023-06-28,Billing Error,2,"Appreciate the prompt service restoration, great job by the crew",4,0
CUST0002485,2024-07-01,Environmental Concern,3,"Had to call multiple times to get any kind of response, frustrating",8,1
CUST0002485,2024-11-25,Poor Customer Service,3,I would like to update my contact information on file please,23,1
CUST0002486,2023-12-05,Rate Increase,4,"The online portal is confusing and hard to navigate, needs improvement",13,0
CUST0002486,2023-07-31,High Bill,3,"My neighbor has the same plan but pays less, something doesn't add up",16,0
CUST0002486,2024-02-19,Connection Issue,3,"Had to call multiple times to get any kind of response, frustrating",0,0
CUST0002488,2024-02-07,Billing Error,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",1,0
CUST0002488,2023-06-21,High Bill,4,Power flickering has been an ongoing issue that nobody seems to fix,17,0
CUST0002488,2023-05-17,Billing Error,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",8,1
CUST0002488,2023-01-13,Rate Increase,4,"The online portal is confusing and hard to navigate, needs improvement",12,0
CUST0002488,2024-03-29,Meter Malfunction,4,"Terrible service, been waiting for weeks with no resolution whatsoever",4,0
CUST0002489,2024-05-24,Connection Issue,3,"My neighbor has the same plan but pays less, something doesn't add up",2,0
CUST0002490,2024-12-12,Meter Malfunction,3,Looking for details on estimated vs actual meter readings,11,0
CUST0002490,2023-05-04,Delayed Response,3,Calling to verify my autopay is set up correctly for next month,7,0
CUST0002491,2024-02-01,Connection Issue,4,I feel like I'm not getting value for what I'm paying every month,13,0
CUST0002491,2024-05-17,Environmental Concern,4,"The online portal is confusing and hard to navigate, needs improvement",3,0
CUST0002491,2023-11-08,Rate Increase,2,Need to schedule a routine maintenance appointment for my meter,4,0
CUST0002492,2024-04-20,Connection Issue,3,Resolution took much longer than what was originally promised to me,1,0
CUST0002492,2024-09-22,Billing Error,3,"I was promised a callback but never received one, disappointed",7,1
CUST0002492,2024-02-03,Service Outage,4,I am extremely frustrated with the complete lack of communication from your team,3,0
CUST0002492,2024-05-27,Delayed Response,2,Impressed by the professionalism of the technician who visited my home,5,0
CUST0002492,2023-07-02,Meter Malfunction,4,Completely fed up with the constant outages and zero accountability from management,4,0
CUST0002492,2024-10-06,Poor Customer Service,3,General account inquiry about my current balance and due date,18,0
CUST0002493,2024-10-06,Billing Error,3,Need to schedule a routine maintenance appointment for my meter,1,1
CUST0002493,2023-08-19,High Bill,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",20,0
CUST0002493,2023-01-26,Environmental Concern,4,"Terrible service, been waiting for weeks with no resolution whatsoever",4,1
CUST0002493,2024-02-04,Service Outage,3,General account inquiry about my current balance and due date,0,0
CUST0002493,2024-11-23,Rate Increase,4,I feel like I'm not getting value for what I'm paying every month,15,0
CUST0002494,2024-07-30,Rate Increase,2,Just wanted to confirm receipt of my recent payment submission,3,0
CUST0002494,2024-09-10,Rate Increase,1,"Quick resolution to my billing question, very impressed with the service",11,1
CUST0002494,2024-02-15,Meter Malfunction,2,Want to understand the breakdown of charges on my latest bill,0,0
CUST0002494,2024-11-21,Rate Increase,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",2,0
CUST0002496,2024-07-09,Service Outage,3,Waited on hold for 45 minutes which is unacceptable in this day and age,2,0
CUST0002496,2023-04-16,Delayed Response,5,I am extremely frustrated with the complete lack of communication from your team,4,0
CUST0002497,2024-03-30,Rate Increase,4,"Not happy with the rate increase, feels unfair to long-term customers",3,0
CUST0002497,2023-12-04,Environmental Concern,2,Want to understand the breakdown of charges on my latest bill,4,1
CUST0002497,2023-11-15,Environmental Concern,5,How dare you raise rates again after providing such terrible unreliable service,2,1
CUST0002497,2024-11-23,Billing Error,4,Power flickering has been an ongoing issue that nobody seems to fix,4,1
CUST0002497,2024-03-03,Service Outage,4,I am extremely frustrated with the complete lack of communication from your team,34,0
CUST0002498,2024-07-16,Billing Error,3,I feel like I'm not getting value for what I'm paying every month,2,0
CUST0002498,2023-04-03,High Bill,2,Following up on my previous service request submitted last week,5,0
CUST0002498,2024-08-07,Meter Malfunction,4,The technician didn't show up during the scheduled time window again,7,1
CUST0002498,2024-07-24,Connection Issue,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",6,0
CUST0002498,2023-08-03,Delayed Response,2,Asking about the process for transferring service to a new address,0,0
CUST0002501,2024-02-19,Meter Malfunction,3,"The meter reading seems inaccurate again, this keeps happening",22,0
CUST0002501,2024-09-12,Service Outage,3,"Bill seems higher than expected this month, not very happy about it",7,0
CUST0002501,2023-09-16,Delayed Response,1,"Great experience overall, the agent went above and beyond to help me",1,0
CUST0002501,2024-10-18,Poor Customer Service,3,"I was promised a callback but never received one, disappointed",4,0
CUST0002501,2023-02-22,Poor Customer Service,3,"The meter reading seems inaccurate again, this keeps happening",15,0
CUST0002501,2024-10-21,Service Outage,2,Really appreciate the proactive notification about the planned maintenance,0,0
CUST0002501,2023-08-07,Meter Malfunction,2,Need information about available rate plans and any current promotions,11,0
CUST0002503,2024-08-22,Environmental Concern,4,"Not happy with the rate increase, feels unfair to long-term customers",19,1
CUST0002504,2024-02-13,Billing Error,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",42,0
CUST0002504,2024-08-04,Connection Issue,4,"Terrible service, been waiting for weeks with no resolution whatsoever",16,0
CUST0002505,2024-07-27,Rate Increase,3,"I was promised a callback but never received one, disappointed",18,1
CUST0002505,2024-10-05,Rate Increase,3,"The online portal is confusing and hard to navigate, needs improvement",15,0
CUST0002506,2024-07-04,Delayed Response,3,Waited on hold for 45 minutes which is unacceptable in this day and age,15,0
CUST0002508,2024-07-19,Billing Error,2,Customer service representative was very helpful and knowledgeable,1,0
CUST0002508,2024-05-14,Delayed Response,4,"I regret ever signing up with this company, worst decision I ever made",1,0
CUST0002508,2023-09-09,Delayed Response,3,"The online portal is confusing and hard to navigate, needs improvement",0,0
CUST0002508,2023-06-02,Connection Issue,3,I feel like I'm not getting value for what I'm paying every month,0,0
CUST0002508,2024-07-17,Billing Error,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",1,1
CUST0002508,2023-05-01,Environmental Concern,2,Checking on the status of my refund that was processed recently,0,0
CUST0002508,2024-11-02,Poor Customer Service,4,Service interruption was really inconvenient and disrupted my work,8,1
CUST0002508,2023-08-06,Poor Customer Service,3,Resolution took much longer than what was originally promised to me,0,0
CUST0002508,2023-03-01,Service Outage,4,Completely fed up with the constant outages and zero accountability from management,0,1
CUST0002508,2024-06-22,Environmental Concern,4,"Terrible service, been waiting for weeks with no resolution whatsoever",18,0
CUST0002509,2023-03-23,Billing Error,4,"I regret ever signing up with this company, worst decision I ever made",4,0
CUST0002509,2023-05-15,Meter Malfunction,3,The billing cycle change caused confusion on my payment schedule,5,1
CUST0002510,2024-09-01,Poor Customer Service,4,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0002510,2024-03-28,Environmental Concern,2,Inquiring about payment plan options available for my account,2,1
CUST0002510,2024-09-26,Rate Increase,2,Question about the peak and off-peak pricing hours for my plan,7,0
CUST0002510,2024-09-21,Delayed Response,2,Question about the peak and off-peak pricing hours for my plan,11,0
CUST0002510,2024-12-24,Billing Error,2,Checking on the status of my refund that was processed recently,1,0
CUST0002510,2024-04-23,Service Outage,3,Inquiring about payment plan options available for my account,0,0
CUST0002511,2024-08-03,Delayed Response,4,Not satisfied with the response I got from the support agent,3,1
CUST0002511,2024-09-27,Service Outage,4,"Had to call multiple times to get any kind of response, frustrating",31,1
CUST0002511,2024-01-12,Poor Customer Service,3,"The online portal is confusing and hard to navigate, needs improvement",10,0
CUST0002512,2023-09-27,Rate Increase,4,I feel like I'm not getting value for what I'm paying every month,15,0
CUST0002512,2023-07-19,High Bill,5,"Your company is a disaster, I've never dealt with such incompetent service before",4,0
CUST0002512,2024-01-09,Rate Increase,4,"Had to call multiple times to get any kind of response, frustrating",2,0
