customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00716,2022-08-10,Billing,Had to follow up twice to get my meter reading corrected.,2,3,0,1
C00718,2022-08-18,Meter Reading,Service is generally okay. Had a minor billing discrepancy last month.,1,3,0,1
C00718,2022-05-24,Account Management,No major problems but the website is a bit slow.,3,7,0,1
C00719,2023-08-14,Meter Reading,My billing issue was resolved within hours. Highly recommend.,3,1,0,1
C00719,2022-01-06,Technical,Very pleased with the resolution. Great team.,2,7,0,1
C00721,2024-09-10,Service Quality,My service was cut off without warning. I demand an explanation.,3,21,1,1
C00721,2023-10-12,Billing,The support person was polite but couldn't fully resolve my issue.,4,5,0,0
C00721,2024-01-10,Outage,Nothing special to report. Service has been average.,4,14,1,0
C00721,2024-06-05,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,8,0,0
C00721,2024-11-12,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,4,12,1,1
C00721,2024-11-12,Account Management,My service was cut off without warning. I demand an explanation.,5,17,1,1
C00722,2022-12-03,Account Management,The support person was polite but couldn't fully resolve my issue.,3,0,0,1
C00722,2022-03-08,Billing,Account change was processed but took a few extra days.,1,5,0,1
C00723,2023-02-16,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,3,5,1,1
C00724,2023-08-21,Billing,"Great experience, the technician was professional and efficient.",1,3,0,0
C00724,2023-11-27,Service Quality,The support person was polite but couldn't fully resolve my issue.,1,3,0,1
C00726,2024-07-05,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,6,0,1
C00726,2023-04-27,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,5,23,1,0
C00726,2023-12-09,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,12,0,0
C00726,2023-02-28,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,24,1,1
C00726,2024-08-09,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,28,1,0
C00726,2024-07-24,Billing,Service interruption was brief. Would like better communication next time.,5,9,0,0
C00727,2022-11-08,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,5,0,1
C00728,2024-11-23,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,3,18,0,0
C00728,2024-07-08,Outage,Service is generally okay. Had a minor billing discrepancy last month.,4,16,1,0
C00728,2024-02-08,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,4,5,0,1
C00728,2024-08-22,Account Management,Nothing special to report. Service has been average.,5,18,0,1
C00729,2023-02-25,Billing,Billing errors again! Third month in a row. Completely incompetent.,3,5,0,1
C00729,2023-08-22,Billing,The technician never showed up. I took a day off work for nothing.,3,10,1,1
C00729,2024-09-27,Billing,No major problems but the website is a bit slow.,4,16,0,0
C00730,2022-12-10,Outage,The new meter reading service is fantastic.,2,2,0,1
C00732,2023-02-02,Meter Reading,No major problems but the website is a bit slow.,2,3,0,0
C00732,2024-10-03,Outage,"Excellent response time, I am very satisfied.",3,1,0,1
C00735,2022-10-14,Meter Reading,"Very happy with the service, everything works great.",3,7,1,1
C00735,2023-12-18,Meter Reading,"Very happy with the service, everything works great.",2,3,0,1
C00736,2022-12-28,Meter Reading,Service interruption was brief. Would like better communication next time.,3,3,1,1
C00736,2023-12-11,Meter Reading,The new meter reading service is fantastic.,2,0,0,1
C00737,2023-09-21,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,4,13,1,0
C00737,2023-02-14,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,12,0,0
C00737,2023-03-02,Billing,Technician arrived on time but the fix took longer than expected.,4,23,0,1
C00737,2022-09-27,Account Management,Service interruption was brief. Would like better communication next time.,3,5,0,1
C00737,2022-09-24,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,4,21,0,1
C00738,2023-02-21,Meter Reading,The support person was polite but couldn't fully resolve my issue.,5,25,0,0
C00738,2023-12-05,Outage,Service interruption was brief. Would like better communication next time.,4,5,1,0
C00738,2022-06-13,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,5,22,0,0
C00739,2022-09-04,Service Quality,Nothing special to report. Service has been average.,2,3,0,1
C00739,2022-01-04,Service Quality,The technician never showed up. I took a day off work for nothing.,1,1,0,1
C00740,2023-06-18,Outage,Billing seems correct this month. Last month there was a small issue.,3,4,0,1
C00740,2022-05-21,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,1,0,0,1
C00741,2024-09-01,Meter Reading,The technician never showed up. I took a day off work for nothing.,3,10,0,1
C00741,2024-04-24,Service Quality,Had to follow up twice to get my meter reading corrected.,4,13,0,1
C00741,2022-04-24,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,13,1,0
C00741,2022-08-13,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,22,0,1
C00741,2024-11-10,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,13,1,1
C00742,2022-11-26,Meter Reading,Nothing special to report. Service has been average.,5,7,1,0
C00742,2023-03-23,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,27,0,1
C00742,2023-12-04,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,26,1,0
C00743,2022-06-19,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,1,0,1,1
C00743,2024-10-07,Meter Reading,"Excellent response time, I am very satisfied.",2,2,0,1
C00744,2022-04-07,Account Management,Very pleased with the resolution. Great team.,3,7,0,1
C00745,2023-02-20,Account Management,"Love the online portal, makes managing my account super easy.",2,7,1,1
C00746,2024-05-12,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,3,29,0,0
C00746,2024-01-01,Outage,Unresponsive support and endless hold times. Absolutely awful.,3,23,0,1
C00746,2024-01-10,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,28,0,1
C00747,2022-01-16,Account Management,Service interruption was brief. Would like better communication next time.,3,12,1,0
C00747,2022-11-26,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,4,22,0,1
C00747,2023-03-11,Billing,The technician never showed up. I took a day off work for nothing.,4,6,0,0
C00747,2023-05-14,Billing,Unresponsive support and endless hold times. Absolutely awful.,5,15,1,0
C00748,2023-01-16,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,7,0,1
C00748,2024-10-21,Billing,"Excellent response time, I am very satisfied.",1,1,0,1
C00749,2023-12-08,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,24,1,0
C00749,2022-09-10,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,19,0,1
C00749,2023-03-12,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,10,1,0
C00750,2024-02-22,Technical,Billing seems correct this month. Last month there was a small issue.,5,24,0,0
C00750,2024-05-01,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,26,1,1
C00750,2024-08-16,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,17,0,1
C00750,2024-06-21,Billing,Unresponsive support and endless hold times. Absolutely awful.,4,22,0,0
C00751,2023-02-23,Outage,The support person was polite but couldn't fully resolve my issue.,3,6,0,1
C00752,2023-06-23,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,0,0,1
C00752,2023-01-17,Technical,Very pleased with the resolution. Great team.,3,5,0,1
C00753,2024-07-28,Outage,Had to follow up twice to get my meter reading corrected.,4,13,0,1
C00753,2024-11-17,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,5,5,1,0
C00753,2024-03-18,Account Management,Billing seems correct this month. Last month there was a small issue.,4,21,0,0
C00753,2024-12-04,Outage,The outage was resolved. It would have been nice to get a notification.,4,22,0,1
C00754,2023-12-17,Outage,"Quick and helpful customer service, thank you!",3,7,0,1
C00754,2022-05-22,Meter Reading,The support person was polite but couldn't fully resolve my issue.,1,5,0,1
C00755,2022-09-19,Billing,"Very happy with the service, everything works great.",3,5,0,1
C00756,2022-08-25,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,13,0,1
C00756,2022-08-06,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,25,1,1
C00756,2024-08-12,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,26,1,0
C00757,2024-08-22,Meter Reading,The support person was polite but couldn't fully resolve my issue.,2,3,0,1
C00757,2024-02-08,Account Management,Very pleased with the resolution. Great team.,2,1,0,1
C00760,2023-05-13,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,0,0,1
C00760,2024-03-10,Service Quality,Nothing special to report. Service has been average.,3,1,0,1
C00763,2024-05-18,Technical,Account change was processed but took a few extra days.,1,5,0,1
C00764,2022-04-18,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",2,2,0,1
C00764,2023-04-25,Account Management,"Excellent response time, I am very satisfied.",2,0,1,1
C00765,2023-06-27,Billing,Had to follow up twice to get my meter reading corrected.,3,8,0,0
C00765,2024-08-26,Billing,Service interruption was brief. Would like better communication next time.,5,29,0,1
C00765,2023-05-15,Service Quality,The technician never showed up. I took a day off work for nothing.,5,5,1,1
C00765,2023-03-05,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,5,5,0,0
C00765,2022-11-10,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,4,26,0,1
C00765,2022-11-03,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,5,14,0,0
C00766,2023-12-15,Service Quality,"Very happy with the service, everything works great.",1,0,0,1
C00767,2022-09-07,Account Management,Account change was processed but took a few extra days.,1,6,0,1
C00767,2024-01-11,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,4,0,1
C00768,2022-02-27,Service Quality,"Excellent response time, I am very satisfied.",1,2,1,1
C00768,2024-07-26,Billing,No major problems but the website is a bit slow.,1,6,0,1
C00769,2024-05-28,Account Management,"Outstanding service quality, no issues whatsoever.",1,0,0,1
C00769,2024-06-19,Outage,My billing issue was resolved within hours. Highly recommend.,3,5,0,1
C00770,2022-06-16,Meter Reading,"Outstanding service quality, no issues whatsoever.",2,7,0,1
C00770,2022-04-27,Billing,The support person was polite but couldn't fully resolve my issue.,2,5,0,1
C00771,2022-05-04,Meter Reading,"Love the online portal, makes managing my account super easy.",1,0,0,1
C00771,2023-02-03,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,2,7,1,0
C00772,2023-04-01,Billing,Very pleased with the resolution. Great team.,1,4,1,1
C00773,2024-03-03,Technical,Unresponsive support and endless hold times. Absolutely awful.,3,5,0,1
C00773,2024-02-24,Meter Reading,"Quick and helpful customer service, thank you!",1,7,0,1
C00775,2024-10-15,Outage,Very pleased with the resolution. Great team.,1,7,0,1
C00775,2023-07-02,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,1,0,0,1
C00776,2023-11-25,Technical,Nothing special to report. Service has been average.,1,0,0,1
C00776,2023-06-01,Service Quality,The support person was polite but couldn't fully resolve my issue.,2,0,0,1
C00777,2024-11-08,Service Quality,"Love the online portal, makes managing my account super easy.",2,3,0,1
