cust_id,date_of_complaint,issue_type,feedback_text,priority_level,days_to_resolve,is_escalated,is_resolved
C00650,2024-08-01,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,11,0,1
C00650,2024-06-26,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,5,0,1
C00652,2024-10-06,Service Quality,The technician never showed up. I took a day off work for nothing.,3,8,0,1
C00652,2022-01-17,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,4,5,0,0
C00652,2023-04-01,Outage,Technician arrived on time but the fix took longer than expected.,3,5,0,0
C00652,2023-03-10,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,4,10,1,1
C00655,2024-03-14,Service Quality,My service was cut off without warning. I demand an explanation.,3,5,1,0
C00655,2024-02-20,Outage,Billing errors again! Third month in a row. Completely incompetent.,4,24,0,1
C00655,2023-02-23,Technical,Billing errors again! Third month in a row. Completely incompetent.,4,19,0,0
C00655,2023-10-17,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,27,1,1
C00655,2024-01-08,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,26,0,1
C00655,2024-05-25,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,21,1,1
C00656,2023-08-10,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,7,0,1
C00656,2022-04-17,Service Quality,Had to follow up twice to get my meter reading corrected.,1,0,1,1
C00657,2023-02-03,Meter Reading,Had to follow up twice to get my meter reading corrected.,3,26,0,1
C00657,2023-08-21,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,13,0,0
C00657,2022-04-12,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,4,13,0,0
C00658,2024-10-23,Technical,Service is generally okay. Had a minor billing discrepancy last month.,1,6,0,0
C00659,2023-08-02,Billing,The support team was extremely helpful and resolved my issue quickly.,3,3,0,1
C00659,2023-02-09,Account Management,"Outstanding service quality, no issues whatsoever.",2,3,0,1
C00662,2023-03-14,Service Quality,Service interruption was brief. Would like better communication next time.,1,4,0,1
C00662,2024-10-01,Account Management,"Excellent response time, I am very satisfied.",1,0,0,0
C00664,2023-06-15,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,29,0,0
C00664,2024-11-17,Outage,The support person was polite but couldn't fully resolve my issue.,3,6,1,1
C00664,2023-10-26,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,9,0,0
C00664,2022-05-11,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,24,0,0
C00664,2022-01-23,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,26,1,1
C00664,2023-09-21,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,5,1,0
C00665,2023-07-04,Technical,The support person was polite but couldn't fully resolve my issue.,1,7,0,1
C00666,2023-10-04,Billing,My service was cut off without warning. I demand an explanation.,4,16,1,1
C00666,2022-05-19,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,29,0,1
C00666,2022-07-03,Account Management,Technician arrived on time but the fix took longer than expected.,4,20,1,1
C00666,2023-10-22,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,6,1,0
C00666,2024-12-04,Technical,My service was cut off without warning. I demand an explanation.,5,17,0,1
C00666,2023-01-02,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,3,5,1,0
C00668,2024-05-25,Outage,Nothing special to report. Service has been average.,3,1,0,1
C00668,2024-02-18,Technical,"Great experience, the technician was professional and efficient.",3,3,1,1
C00669,2023-12-18,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,24,1,1
C00669,2023-04-13,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,3,15,1,0
C00669,2023-10-22,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,4,23,0,1
C00669,2024-01-07,Outage,My service was cut off without warning. I demand an explanation.,5,20,1,0
C00670,2023-03-15,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,3,23,0,0
C00670,2023-07-20,Technical,No major problems but the website is a bit slow.,4,7,1,1
C00670,2024-05-09,Technical,The technician never showed up. I took a day off work for nothing.,5,13,0,1
C00670,2024-04-28,Meter Reading,Had to follow up twice to get my meter reading corrected.,3,17,0,0
C00670,2024-12-06,Account Management,The technician never showed up. I took a day off work for nothing.,5,8,1,0
C00670,2024-08-20,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,27,0,1
C00672,2023-08-22,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,6,1,1
C00672,2024-03-18,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,5,5,0,1
C00672,2024-01-27,Service Quality,The technician never showed up. I took a day off work for nothing.,3,8,1,0
C00672,2023-10-18,Technical,Billing errors again! Third month in a row. Completely incompetent.,3,25,0,1
C00672,2022-03-19,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,23,1,0
C00673,2024-05-20,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,21,1,0
C00673,2023-09-14,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,4,21,1,0
C00673,2023-11-10,Meter Reading,Nothing special to report. Service has been average.,3,7,0,1
C00674,2023-02-13,Technical,No major problems but the website is a bit slow.,3,0,0,1
C00675,2023-04-17,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,2,4,0,0
C00676,2024-03-13,Meter Reading,Account change was processed but took a few extra days.,4,19,1,1
C00676,2023-08-15,Billing,Billing errors again! Third month in a row. Completely incompetent.,3,17,0,1
C00676,2023-12-16,Technical,No major problems but the website is a bit slow.,4,14,0,1
C00676,2023-01-04,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,26,0,1
C00676,2023-12-28,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,5,1,0
C00677,2022-11-23,Service Quality,Account change was processed but took a few extra days.,2,4,0,1
C00677,2022-05-25,Billing,"Outstanding service quality, no issues whatsoever.",1,4,0,0
C00679,2024-04-03,Meter Reading,My service was cut off without warning. I demand an explanation.,3,1,0,1
C00679,2023-09-19,Outage,The new meter reading service is fantastic.,2,2,0,1
C00680,2022-10-21,Outage,No major problems but the website is a bit slow.,1,7,0,1
C00682,2023-10-25,Technical,The support team was extremely helpful and resolved my issue quickly.,2,5,0,1
C00683,2023-06-14,Meter Reading,"Very happy with the service, everything works great.",1,0,0,1
C00683,2022-05-13,Meter Reading,The new meter reading service is fantastic.,1,6,0,1
C00684,2022-11-20,Service Quality,The outage was resolved. It would have been nice to get a notification.,3,2,0,1
C00684,2022-12-26,Account Management,My service was cut off without warning. I demand an explanation.,2,7,0,1
C00685,2024-04-26,Billing,"Excellent response time, I am very satisfied.",2,6,0,1
C00686,2023-10-22,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,10,1,0
C00686,2024-05-20,Meter Reading,Billing seems correct this month. Last month there was a small issue.,3,5,0,0
C00686,2024-08-18,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,6,1,1
C00686,2024-09-04,Account Management,The outage was resolved. It would have been nice to get a notification.,4,15,0,0
C00686,2024-12-10,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,15,0,0
C00686,2024-03-10,Account Management,The technician never showed up. I took a day off work for nothing.,3,25,1,1
C00687,2024-02-01,Outage,"Excellent response time, I am very satisfied.",2,7,0,1
C00688,2022-02-06,Account Management,"Great experience, the technician was professional and efficient.",1,0,1,1
C00688,2022-11-22,Service Quality,The new meter reading service is fantastic.,1,7,0,0
C00689,2022-08-02,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,7,0,1
C00689,2022-01-10,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,19,0,0
C00689,2023-01-23,Meter Reading,Nothing special to report. Service has been average.,3,11,0,1
C00689,2022-04-13,Outage,Had to follow up twice to get my meter reading corrected.,5,26,1,1
C00691,2024-10-28,Meter Reading,"Excellent response time, I am very satisfied.",2,2,0,1
C00691,2024-05-22,Service Quality,No major problems but the website is a bit slow.,3,1,0,1
C00693,2022-03-22,Meter Reading,The outage was resolved. It would have been nice to get a notification.,1,7,0,1
C00693,2024-02-19,Account Management,"Very happy with the service, everything works great.",3,5,0,1
C00694,2023-07-18,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,6,0,1
C00694,2024-08-18,Billing,Service is generally okay. Had a minor billing discrepancy last month.,4,28,0,0
C00694,2023-08-11,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,4,6,1,0
C00694,2023-05-27,Outage,Had to follow up twice to get my meter reading corrected.,5,10,0,1
C00695,2023-02-26,Account Management,"Excellent response time, I am very satisfied.",3,4,0,1
C00697,2022-06-12,Technical,Nothing special to report. Service has been average.,3,6,0,1
C00698,2023-01-13,Technical,"Outstanding service quality, no issues whatsoever.",3,5,0,1
C00700,2023-08-12,Billing,"Excellent response time, I am very satisfied.",2,1,0,1
C00700,2024-03-24,Account Management,The new meter reading service is fantastic.,2,7,0,1
C00703,2024-08-23,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,1,4,0,1
C00704,2024-06-22,Billing,The support team was extremely helpful and resolved my issue quickly.,2,5,0,1
C00704,2024-06-09,Meter Reading,Service interruption was brief. Would like better communication next time.,1,3,0,1
C00705,2022-01-09,Outage,"Quick and helpful customer service, thank you!",3,4,1,1
C00705,2023-08-06,Account Management,The technician never showed up. I took a day off work for nothing.,2,0,0,1
C00706,2023-08-17,Technical,The new meter reading service is fantastic.,1,1,1,1
C00708,2022-10-10,Technical,The support person was polite but couldn't fully resolve my issue.,2,0,0,1
C00708,2024-07-13,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",2,2,0,1
C00709,2024-07-13,Technical,Billing errors again! Third month in a row. Completely incompetent.,3,3,0,1
C00710,2022-09-11,Service Quality,Service interruption was brief. Would like better communication next time.,2,7,0,1
C00710,2022-01-10,Billing,Account change was processed but took a few extra days.,1,3,0,1
C00712,2024-03-13,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,3,15,0,0
C00712,2024-11-09,Technical,The technician never showed up. I took a day off work for nothing.,5,17,0,1
C00712,2024-04-06,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,3,14,0,1
C00712,2024-07-21,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,15,0,0
C00712,2024-08-18,Billing,Account change was processed but took a few extra days.,5,11,0,1
C00713,2024-10-13,Service Quality,Had to follow up twice to get my meter reading corrected.,5,18,0,1
C00713,2023-09-16,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,21,1,1
C00713,2022-05-24,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,23,0,1
C00715,2024-06-02,Account Management,The outage was resolved. It would have been nice to get a notification.,1,1,0,1
C00715,2024-06-19,Billing,"Love the online portal, makes managing my account super easy.",2,5,0,1
C00716,2023-10-09,Billing,Technician arrived on time but the fix took longer than expected.,4,20,1,0
C00716,2023-12-17,Billing,Unresponsive support and endless hold times. Absolutely awful.,5,18,0,1
